Enc_Actual_Hour_Depart__11:28:00,-0.00522159,,Enc_Month__10/3/2019,0.019724839
Enc_Actual_Hour_Depart__11:29:00,0.001253438,,Enc_Miles__15:12:00,0.019672107
Enc_Actual_Hour_Depart__11:30:00,-6.94E-05,,Enc_Actual_Hour_Depart__16:51:00,0.019658139
Enc_Actual_Hour_Depart__11:31:00,0.004470023,,Enc_Miles__18:53:00,0.019535606
Enc_Actual_Hour_Depart__11:32:00,0.001642685,,Enc_Miles__19:07:00,0.01945011
Enc_Actual_Hour_Depart__11:33:00,0.003313535,,Enc_Actual_Hour_Depart__17:31:00,0.019417125
Enc_Actual_Hour_Depart__11:34:00,0.000416653,,Enc_Miles__17:32:00,0.01934481
Enc_Actual_Hour_Depart__11:35:00,-0.006832756,,Enc_Actual_Hour_Depart__17:17:00,0.019294564
Enc_Actual_Hour_Depart__11:36:00,0.000527546,,Enc_Direciton__280N-1348,0.019160676
Enc_Actual_Hour_Depart__11:37:00,-0.008045243,,Enc_Miles__16:53:00,0.019067603
Enc_Actual_Hour_Depart__11:38:00,-0.006377372,,Enc_Stop__7.557,0.019064225
Enc_Actual_Hour_Depart__11:39:00,-0.002022586,,Enc_Month__10/19/2019,0.018875314
Enc_Actual_Hour_Depart__11:40:00,-0.006304273,,Enc_Actual_Hour_Depart__18:37:00,0.018840519
Enc_Actual_Hour_Depart__11:41:00,-0.003275095,,Enc_Miles__13:30:00,0.018837894
Enc_Actual_Hour_Depart__11:42:00,-0.000794041,,Enc_Miles__18:45:00,0.018740469
Enc_Actual_Hour_Depart__11:43:00,-0.002866491,,Enc_Route_Number__10190,0.018731884
Enc_Actual_Hour_Depart__11:44:00,-0.001283468,,Enc_Month__11/2/2019,0.018731661
Enc_Actual_Hour_Depart__11:45:00,-0.003341785,,Enc_Route_Number__10627,0.018702738
Enc_Actual_Hour_Depart__11:46:00,0.003111555,,Enc_Month__1/10/2019,0.018683879
Enc_Actual_Hour_Depart__11:47:00,0.00400039,,Enc_Month__11/9/2019,0.018676821
Enc_Actual_Hour_Depart__11:48:00,-0.00216293,,Enc_Miles__17:43:00,0.018670496
Enc_Actual_Hour_Depart__11:49:00,-0.000400404,,Enc_Month__12/21/2019,0.018576935
Enc_Actual_Hour_Depart__11:50:00,-0.003341415,,Enc_Miles__16:14:00,0.018545052
Enc_Actual_Hour_Depart__11:51:00,0.002199829,,Enc_Month__10/18/2019,0.018512116
Enc_Actual_Hour_Depart__11:52:00,0.003887377,,Enc_Miles__16:32:00,0.018480175
Enc_Actual_Hour_Depart__11:53:00,0.001965896,,Enc_Actual_Hour_Depart__16:48:00,0.018479916
Enc_Actual_Hour_Depart__11:54:00,-0.000672687,,Enc_Month__10/25/2019,0.018422222
Enc_Actual_Hour_Depart__11:55:00,-0.003905049,,Enc_Actual_Hour_Depart__20:51:00,0.018386457
Enc_Actual_Hour_Depart__11:56:00,-0.001576126,,Enc_Block_Number__782,0.018298495
Enc_Actual_Hour_Depart__11:57:00,-0.003617979,,Enc_Scheduled_Depart__19,0.018298495
Enc_Actual_Hour_Depart__11:58:00,-0.002519166,,Enc_Actual_Hour_Depart__18:32:00,0.01811612
Enc_Actual_Hour_Depart__11:59:00,0.002267131,,Enc_Direciton__280N-1148,0.017976491
Enc_Actual_Hour_Depart__12:00:00,-0.005935226,,Enc_Miles__18:23:00,0.017933734
Enc_Actual_Hour_Depart__12:01:00,0.003334713,,Enc_Direciton__280N-1718,0.01780902
Enc_Actual_Hour_Depart__12:02:00,-0.000976017,,Enc_Stop__3.958,0.017731606
Enc_Actual_Hour_Depart__12:03:00,-0.002429068,,Enc_Direciton__280S-1445,0.017570143
Enc_Actual_Hour_Depart__12:04:00,0.001417401,,Enc_Miles__19:27:00,0.017429954
Enc_Actual_Hour_Depart__12:05:00,-0.000488822,,Enc_Direciton__280N-1118,0.017385662
Enc_Actual_Hour_Depart__12:06:00,0.007095499,,Enc_Month__11/22/2019,0.017339142
Enc_Actual_Hour_Depart__12:07:00,0.005264428,,Enc_Actual_Hour_Depart__18:34:00,0.017316467
Enc_Actual_Hour_Depart__12:08:00,0.00663023,,Enc_Month__12/11/2019,0.017273592
Enc_Actual_Hour_Depart__12:09:00,0.002198536,,Enc_Route_Number__10100,0.0172486
Enc_Actual_Hour_Depart__12:10:00,0.002980399,,Enc_Miles__17:27:00,0.017199874
Enc_Actual_Hour_Depart__12:11:00,0.003215955,,Enc_Actual_Hour_Depart__19:16:00,0.016786879
Enc_Actual_Hour_Depart__12:12:00,0.005172907,,Enc_Actual_Hour_Depart__17:23:00,0.016777847
Enc_Actual_Hour_Depart__12:13:00,0.006782792,,Enc_Actual_Hour_Depart__18:49:00,0.016763614
Enc_Actual_Hour_Depart__12:14:00,0.008969233,,Enc_Route_Number__10830,0.016732164
Enc_Actual_Hour_Depart__12:15:00,-0.000619942,,Enc_Actual_Hour_Depart__17:40:00,0.016719508
Enc_Actual_Hour_Depart__12:16:00,-0.0011244,,Enc_Direciton__280N-1810,0.016718994
Enc_Actual_Hour_Depart__12:17:00,-0.009486409,,Enc_Miles__17:17:00,0.016685856
Enc_Actual_Hour_Depart__12:18:00,-0.005783821,,Enc_Route_Number__10819,0.016606549
Enc_Actual_Hour_Depart__12:19:00,0.000252981,,Enc_Route_Number__10831,0.016602762
Enc_Actual_Hour_Depart__12:20:00,-0.002549914,,Enc_Route_Number__10623,0.01656922
Enc_Actual_Hour_Depart__12:21:00,-0.001404151,,Enc_Miles__17:12:00,0.016434465
Enc_Actual_Hour_Depart__12:22:00,0.001066081,,Enc_Route_Number__10038,0.016425327
Enc_Actual_Hour_Depart__12:23:00,-0.002557484,,Enc_Actual_Hour_Depart__19:01:00,0.016307046
Enc_Actual_Hour_Depart__12:24:00,0.004530867,,Enc_Miles__16:42:00,0.016305711
Enc_Actual_Hour_Depart__12:25:00,0.000116717,,Enc_Miles__19:35:00,0.016278651
Enc_Actual_Hour_Depart__12:26:00,0.002353829,,Enc_Actual_Hour_Depart__0:19:00,0.016247808
Enc_Actual_Hour_Depart__12:27:00,0.00691182,,Enc_Actual_Hour_Depart__0:22:00,0.016247808
Enc_Actual_Hour_Depart__12:28:00,0.007850722,,Enc_Route_Number__10095,0.016242473
Enc_Actual_Hour_Depart__12:29:00,0.003935864,,Enc_Miles__15:04:00,0.016183802
Enc_Actual_Hour_Depart__12:30:00,-0.004783838,,Enc_Route_Number__10091,0.016063659
Enc_Actual_Hour_Depart__12:31:00,0.006861233,,Enc_Miles__18:21:00,0.01602544
Enc_Actual_Hour_Depart__12:32:00,0.006730231,,Enc_Month__10/1/2019,0.015942436
Enc_Actual_Hour_Depart__12:33:00,0.0049029,,Enc_Miles__18:06:00,0.01590287
Enc_Actual_Hour_Depart__12:34:00,0.003691478,,Enc_Stop__6.034,0.015897435
Enc_Actual_Hour_Depart__12:35:00,-0.00764728,,Enc_Direciton__280N-1318,0.015890308
Enc_Actual_Hour_Depart__12:36:00,0.001961128,,Enc_Actual_Hour_Depart__17:03:00,0.01588467
Enc_Actual_Hour_Depart__12:37:00,-0.007921978,,Enc_Miles__19:38:00,0.015847574
Enc_Actual_Hour_Depart__12:38:00,-0.005883756,,Enc_Miles__16:47:00,0.015822395
Enc_Actual_Hour_Depart__12:39:00,0.004433905,,Enc_Month__4/12/2019,0.01580178
Enc_Actual_Hour_Depart__12:40:00,-0.000507683,,Enc_Actual_Hour_Depart__15:35:00,0.015683383
Enc_Actual_Hour_Depart__12:41:00,-0.003012962,,Enc_Miles__18:40:00,0.01562701
Enc_Actual_Hour_Depart__12:42:00,-0.000487415,,Enc_Miles__16:23:00,0.01551568
Enc_Actual_Hour_Depart__12:43:00,-0.000747396,,Enc_Direciton__280N-1510,0.015505502
Enc_Actual_Hour_Depart__12:44:00,0.002687849,,Enc_Miles__13:39:00,0.015489
Enc_Actual_Hour_Depart__12:45:00,-0.002807532,,Enc_Actual_Hour_Depart__17:16:00,0.015479139
Enc_Actual_Hour_Depart__12:46:00,0.006303564,,Enc_Actual_Hour_Depart__18:17:00,0.015474367
Enc_Actual_Hour_Depart__12:47:00,0.005623054,,Enc_Actual_Hour_Depart__18:33:00,0.015431742
Enc_Actual_Hour_Depart__12:48:00,-0.001542339,,Enc_Actual_Hour_Depart__18:55:00,0.015379407
Enc_Actual_Hour_Depart__12:49:00,-0.002733867,,Enc_Month__12/19/2019,0.015306697
Enc_Actual_Hour_Depart__12:50:00,-0.006429049,,Enc_Route_Number__10626,0.015215364
Enc_Actual_Hour_Depart__12:51:00,-0.001555079,,Enc_Miles__16:56:00,0.015214473
Enc_Actual_Hour_Depart__12:52:00,-0.006584834,,Enc_Actual_Hour_Depart__17:25:00,0.015201991
Enc_Actual_Hour_Depart__12:53:00,-0.002857245,,Enc_Actual_Hour_Depart__15:21:00,0.015187465
Enc_Actual_Hour_Depart__12:54:00,0.004326896,,Enc_Stop__0.839,0.015179462
Enc_Actual_Hour_Depart__12:55:00,-0.001472671,,Enc_Actual_Hour_Depart__15:36:00,0.015155619
Enc_Actual_Hour_Depart__12:56:00,-0.001796028,,Enc_Actual_Hour_Depart__18:04:00,0.015135239
Enc_Actual_Hour_Depart__12:57:00,0.002059295,,Enc_Miles__17:59:00,0.015125075
Enc_Actual_Hour_Depart__12:58:00,-0.007822485,,Enc_Miles__18:44:00,0.015102727
Enc_Actual_Hour_Depart__12:59:00,0.003209559,,Enc_Actual_Hour_Depart__18:46:00,0.015083225
Enc_Actual_Hour_Depart__13:00:00,-0.002593689,,Enc_Miles__17:22:00,0.015078165
Enc_Actual_Hour_Depart__13:01:00,-0.000886315,,Enc_Direciton__280N-1235,0.015053493
Enc_Actual_Hour_Depart__13:02:00,-0.005234628,,Enc_Miles__17:29:00,0.015018435
