Enc_Miles__5.203,-0.008958656,,Enc_Badge__4666.0,0.023632258
Enc_Miles__5.691,-0.006352752,,Enc_Badge__4688.0,0.023600073
Enc_Miles__5.786,-0.006706425,,Enc_Badge__4608.0,0.023330994
Enc_Miles__5.906,0.035141311,,Enc_Badge__3778.0,0.023046648
Enc_Miles__6.275,-0.009252545,,Enc_Badge__4467.0,0.022943867
Enc_Miles__6.285,0.037531368,,Enc_Badge__5085.0,0.022376345
Enc_Miles__6.435,0.010209622,,Enc_Badge__4554.0,0.021969018
Enc_Miles__6.972,-0.01200638,,Enc_Badge__5183.0,0.021938321
Enc_Miles__10.254,0.015481073,,Enc_Badge__4369.0,0.021017723
Enc_Miles__11.958,-0.025970526,,Enc_Badge__3844.0,0.020436553
Enc_Miles__12.138,0.035728571,,Enc_Badge__3149.0,0.020203397
Enc_Miles__12.521,-0.001326349,,Enc_Badge__5121.0,0.020147596
Enc_Miles__12.719,-0.048794472,,Enc_Badge__5168.0,0.020140727
Enc_Miles__15.752,0.05030981,,Enc_Stop__1804,0.019921933
Enc_Miles__16.762,0.012852311,,Enc_Badge__4577.0,0.019880348
Enc_Miles__17.305,0.054108591,,Enc_Badge__5093.0,0.019762232
Enc_Miles__17.781,0.016451765,,Enc_Badge__5136.0,0.019325775
Enc_Miles__17.932,0.012076151,,Enc_Badge__5032.0,0.019311317
Enc_Miles__18.029,0.015754622,,Enc_Badge__4948.0,0.018722698
Enc_Miles__18.119,0.016150476,,Enc_Badge__4563.0,0.018666857
Enc_Miles__18.149,0.009593463,,Enc_Badge__4995.0,0.018287971
Enc_Miles__19.251,0.000695747,,Enc_Badge__5089.0,0.018275559
Enc_Miles__19.941,-0.004314338,,Enc_Badge__4299.0,0.017769596
Enc_Miles__20.058,0.001004737,,Enc_Badge__5041.0,0.017472021
Enc_Miles__20.287,-0.00097144,,Enc_Badge__4954.0,0.017434145
Enc_Miles__20.438,-0.001236571,,Enc_Month__4,0.016819474
Enc_Miles__20.486,0.000225107,,Enc_Badge__3218.0,0.01662501
Enc_Miles__20.578,-0.000565294,,Enc_Miles__17.781,0.016451765
Enc_Miles__20.689,-0.003880144,,Enc_Badge__4514.0,0.016288428
Enc_Miles__20.763,0.013372522,,Enc_Miles__18.119,0.016150476
Enc_Miles__20.779,-0.003717304,,Enc_Badge__4284.0,0.016143566
Enc_Miles__20.874,-0.001342652,,Enc_Badge__5052.0,0.016031708
Enc_Miles__20.877,-0.004075572,,Enc_Badge__3115.0,0.016013964
Enc_Miles__20.886,0.001428287,,Enc_Badge__4955.0,0.01599825
Enc_Miles__21.112,0.001102575,,Enc_Badge__5086.0,0.015988748
Enc_Miles__21.482,0.006372664,,Enc_Miles__18.029,0.015754622
Enc_Miles__22.07,0.003067464,,Enc_Miles__10.254,0.015481073
Enc_Miles__22.358,0.002966637,,Enc_Badge__4810.0,0.014973039
Enc_Miles__23.639,-0.001555262,,Enc_Badge__4878.0,0.014858975
Enc_Miles__26.149,-0.022818033,,Enc_Badge__3779.0,0.014726222
Enc_Miles__26.426,-0.010324276,,Enc_Badge__3072.0,0.014565619
Enc_Miles__27.506,-0.005388513,,Enc_Miles__0.917,0.014474538
Enc_Miles__28.279,0.002750438,,Enc_Badge__4742.0,0.013945908
Enc_Miles__28.497,-0.004028067,,Enc_Badge__4892.0,0.013531009
Enc_Miles__30.436,0.011704992,,Enc_Badge__4624.0,0.013508473
Enc_Miles__31.848,-0.00333346,,Enc_Miles__20.763,0.013372522
Enc_Miles__32.877,-0.004074068,,Enc_Badge__3320.0,0.013327045
Enc_Miles__33.495,-0.003598688,,Enc_Badge__5169.0,0.013166385
Enc_Miles__34.171,-0.001668699,,Enc_Miles__16.762,0.012852311
Enc_Miles__34.575,-0.004956653,,Enc_Badge__3824.0,0.012826567
Enc_Miles__34.766,-0.004154001,,Enc_Badge__5182.0,0.012656373
Enc_Miles__34.878,0.001027704,,Enc_Month__9,0.0124511
Enc_Miles__34.904,-0.010723859,,Enc_Miles__4.552,0.012209229
Enc_Miles__35.022,-0.002378883,,Enc_Badge__5072.0,0.012184892
Enc_Miles__35.081,-0.009779802,,Enc_Badge__5095.0,0.012140109
Enc_Miles__35.101,-0.005486364,,Enc_Badge__3385.0,0.012114665
Enc_Miles__35.535,-0.005094317,,Enc_Badge__4611.0,0.012083741
Enc_Miles__35.574,-0.002764902,,Enc_Miles__17.932,0.012076151
Enc_Miles__36.777,-0.038787237,,Enc_Badge__3993.0,0.011825822
Enc_Miles__36.949,-0.018734473,,Enc_Miles__30.436,0.011704992
Enc_Miles__38.907,0.000980026,,Enc_Badge__3327.0,0.011640191
Enc_Miles__38.966,0.001627446,,Enc_Badge__5073.0,0.01121034
Enc_Stop__177,-0.065367634,,Enc_Badge__5055.0,0.011132246
Enc_Stop__1068,0.051615804,,Enc_Badge__5177.0,0.010951021
Enc_Stop__1069,-0.059754739,,Enc_Badge__4875.0,0.010853991
Enc_Stop__1777,0.123925984,,Enc_Badge__4295.0,0.010635766
Enc_Stop__1780,-0.040658496,,Enc_Miles__6.435,0.010209622
Enc_Stop__1803,0.083306303,,Enc_Badge__3492.0,0.010061192
Enc_Stop__1804,0.019921933,,Enc_Badge__4886.0,0.009965218
Enc_Stop__1812,0.03203118,,Enc_Badge__4550.0,0.009941039
Enc_Stop__1813,0.035728571,,Enc_Month__10,0.009851063
Enc_Stop__2240,-0.072004225,,Enc_Badge__3191.0,0.009847149
Enc_Stop__2439,-0.052901355,,Enc_Badge__5146.0,0.009826148
Enc_Badge__3001.0,-0.00460516,,Enc_Badge__5019.0,0.009708121
Enc_Badge__3004.0,-0.000888202,,Enc_Badge__5152.0,0.009662969
Enc_Badge__3005.0,-0.025565741,,Enc_Miles__18.149,0.009593463
Enc_Badge__3007.0,0.067780281,,Enc_Miles__0.589,0.009590867
Enc_Badge__3009.0,-0.006692729,,Enc_Badge__5014.0,0.009572061
Enc_Badge__3012.0,-0.015258595,,Enc_Hour__18,0.009368247
Enc_Badge__3017.0,-0.000317385,,Enc_Badge__5140.0,0.009241426
Enc_Badge__3024.0,-0.001788991,,Enc_Badge__3216.0,0.009213848
Enc_Badge__3030.0,0.191198967,,Enc_Badge__4492.0,0.009116913
Enc_Badge__3032.0,0.00233388,,Enc_Badge__4854.0,0.009115419
Enc_Badge__3042.0,-0.003345287,,Enc_Badge__5130.0,0.009041885
Enc_Badge__3044.0,-0.007850796,,Enc_Badge__3661.0,0.008885525
Enc_Badge__3049.0,-0.019199746,,Enc_Badge__5195.0,0.008609072
Enc_Badge__3050.0,0.000671998,,Enc_Badge__4617.0,0.008541006
Enc_Badge__3072.0,0.014565619,,Enc_Badge__4658.0,0.008278569
Enc_Badge__3087.0,0.045568926,,Enc_Badge__4774.0,0.008215899
Enc_Badge__3088.0,-0.005242965,,Enc_Badge__4403.0,0.007837573
Enc_Badge__3103.0,-0.011719836,,Enc_Badge__4911.0,0.007819798
Enc_Badge__3111.0,0.001125969,,Enc_Badge__4684.0,0.007716322
Enc_Badge__3115.0,0.016013964,,Enc_Hour__22,0.007668679
Enc_Badge__3119.0,0.003052752,,Enc_Miles__5.115,0.007502546
Enc_Badge__3146.0,-0.008013176,,Enc_Badge__5147.0,0.007432756
Enc_Badge__3149.0,0.020203397,,Enc_Badge__5119.0,0.007335213
Enc_Badge__3152.0,-0.045472544,,Enc_Badge__5017.0,0.007077627
Enc_Badge__3158.0,-7.94E-06,,Enc_Badge__3622.0,0.006836343
Enc_Badge__3178.0,0.002816462,,Enc_Badge__4716.0,0.006657951
Enc_Badge__3191.0,0.009847149,,Enc_Badge__5155.0,0.006596871
Enc_Badge__3193.0,-0.05725472,,Enc_Badge__5137.0,0.006560179
Enc_Badge__3199.0,-0.039332744,,Enc_Badge__5076.0,0.006470768
Enc_Badge__3204.0,-0.00454957,,Enc_Miles__21.482,0.006372664
Enc_Badge__3210.0,-3.49E-05,,Enc_Badge__4181.0,0.006314077
Enc_Badge__3215.0,-0.029936619,,Enc_Badge__3291.0,0.006181388
Enc_Badge__3216.0,0.009213848,,Enc_Badge__5108.0,0.006104913
Enc_Badge__3218.0,0.01662501,,Enc_Badge__5197.0,0.006046645
Enc_Badge__3223.0,-0.001662914,,Enc_Day__Sunday,0.005884914
Enc_Badge__3237.0,-0.002106097,,Enc_Badge__5064.0,0.005854202
Enc_Badge__3239.0,-0.002949932,,Enc_Badge__4824.0,0.005764056
Enc_Badge__3257.0,0.029083282,,Enc_Badge__4981.0,0.005732733
Enc_Badge__3258.0,-0.031518184,,Enc_Badge__3954.0,0.0056832
Enc_Badge__3263.0,-0.002617549,,Enc_Badge__4874.0,0.005577943
Enc_Badge__3264.0,0.001284247,,Actual Run Time,0.005510689
Enc_Badge__3274.0,0.000565001,,Enc_Badge__4530.0,0.00549923
Enc_Badge__3282.0,-0.00063305,,Enc_Badge__4693.0,0.005430623
Enc_Badge__3286.0,-0.003630111,,Enc_Badge__5005.0,0.005234746
Enc_Badge__3291.0,0.006181388,,Enc_Badge__4910.0,0.005174881
Enc_Badge__3293.0,-0.000899205,,Enc_Badge__4227.0,0.005104142
Enc_Badge__3294.0,-0.001453918,,Enc_Badge__3835.0,0.005007643
Enc_Badge__3301.0,-0.058567677,,Enc_Badge__5009.0,0.004988763
Enc_Badge__3304.0,-0.023169885,,Enc_Badge__4678.0,0.004939033
Enc_Badge__3308.0,-0.005283869,,Enc_Badge__5097.0,0.004855583
Enc_Badge__3320.0,0.013327045,,Enc_Badge__5135.0,0.004714497
Enc_Badge__3324.0,-0.013945293,,Enc_Badge__3386.0,0.004674475
Enc_Badge__3325.0,-0.02309428,,Enc_Badge__4974.0,0.004668448
Enc_Badge__3327.0,0.011640191,,Enc_Badge__5149.0,0.004617682
Enc_Badge__3328.0,0.004317369,,Enc_Badge__4426.0,0.004599943
Enc_Badge__3335.0,0.002137884,,Enc_Badge__4926.0,0.0045938
Enc_Badge__3367.0,0.004406306,,Enc_Miles__1.069,0.004544728
Enc_Badge__3384.0,-0.031070492,,Enc_Badge__4104.0,0.00441908
Enc_Badge__3385.0,0.012114665,,Enc_Badge__3367.0,0.004406306
Enc_Badge__3386.0,0.004674475,,Enc_Badge__4519.0,0.004345675
Enc_Badge__3405.0,-0.003883585,,Enc_Badge__4864.0,0.004323746
Enc_Badge__3416.0,-0.000771872,,Enc_Badge__3328.0,0.004317369
Enc_Badge__3421.0,0.002167648,,Enc_Badge__4660.0,0.004300418
Enc_Badge__3460.0,-0.011210768,,Enc_Badge__4517.0,0.004246597
Enc_Badge__3463.0,-0.016887108,,Enc_Badge__4077.0,0.004024969
Enc_Badge__3465.0,-0.001845251,,Enc_Badge__4547.0,0.003994882
Enc_Badge__3476.0,-0.014280488,,Enc_Month__5,0.003974008
Enc_Badge__3480.0,-0.043008379,,Enc_Badge__4996.0,0.003849057
Enc_Badge__3482.0,0.000956259,,Enc_Badge__5132.0,0.003758962
Enc_Badge__3492.0,0.010061192,,Enc_Badge__4565.0,0.003482845
Enc_Badge__3516.0,-0.012065333,,Enc_Badge__5123.0,0.00317689
Enc_Badge__3530.0,-0.004197673,,Enc_Miles__22.07,0.003067464
Enc_Badge__3559.0,0.034108538,,Enc_Badge__3119.0,0.003052752
Enc_Badge__3615.0,0.027301297,,Enc_Badge__5180.0,0.003009941
Enc_Badge__3618.0,-0.000478109,,Enc_Badge__5150.0,0.003005419
Enc_Badge__3619.0,-0.003309878,,Enc_Badge__4472.0,0.002970682
Enc_Badge__3622.0,0.006836343,,Enc_Miles__22.358,0.002966637
Enc_Badge__3661.0,0.008885525,,Enc_Badge__4698.0,0.002951763
Enc_Badge__3662.0,0.001512681,,Enc_Badge__3178.0,0.002816462
Enc_Badge__3690.0,0.024772685,,Enc_Badge__5162.0,0.002768086
Enc_Badge__3694.0,-0.009809577,,Enc_Miles__28.279,0.002750438
Enc_Badge__3725.0,0.030263467,,Enc_Badge__4924.0,0.002662549
Enc_Badge__3738.0,-0.015681493,,Enc_Badge__5035.0,0.002554645
Enc_Badge__3753.0,-0.005842368,,Enc_Badge__4859.0,0.002547798
Enc_Badge__3763.0,-0.023675551,,Enc_Badge__4898.0,0.002546016
Enc_Badge__3764.0,-0.023834043,,Enc_Badge__5173.0,0.002465748
Enc_Badge__3766.0,-0.004311093,,Enc_Badge__4893.0,0.002420035
Enc_Badge__3770.0,-0.0028703,,Enc_Badge__3032.0,0.00233388
Enc_Badge__3777.0,-0.010244538,,Enc_Badge__5026.0,0.002311465
Enc_Badge__3778.0,0.023046648,,Enc_Badge__4953.0,0.002288419
Enc_Badge__3779.0,0.014726222,,Enc_Miles__1.459,0.002237601
Enc_Badge__3780.0,0.043214105,,Enc_Badge__5144.0,0.002217201
Enc_Badge__3802.0,-0.000856346,,Enc_Badge__5083.0,0.002210366
Enc_Badge__3807.0,-0.029338834,,Enc_Badge__4424.0,0.002183592
Enc_Badge__3808.0,0.025866944,,Enc_Badge__3421.0,0.002167648
Enc_Badge__3824.0,0.012826567,,Enc_Badge__3335.0,0.002137884
Enc_Badge__3827.0,-0.00817292,,Enc_Badge__4748.0,0.001986482
Enc_Badge__3830.0,-0.009935628,,Enc_Badge__5176.0,0.001981221
Enc_Badge__3831.0,-0.039263132,,Enc_Badge__5094.0,0.00189276
Enc_Badge__3835.0,0.005007643,,Enc_Badge__4521.0,0.001701204
Enc_Badge__3844.0,0.020436553,,Enc_Badge__4827.0,0.001664742
Enc_Badge__3899.0,-0.015505927,,Enc_Miles__38.966,0.001627446
Enc_Badge__3911.0,-0.015329108,,Enc_Badge__4839.0,0.001600096
Enc_Badge__3948.0,-0.00154805,,Enc_Badge__3662.0,0.001512681
Enc_Badge__3952.0,-0.066261816,,Enc_Badge__4641.0,0.001459148
Enc_Badge__3954.0,0.0056832,,Enc_Badge__4493.0,0.001441864
Enc_Badge__3980.0,-0.006004164,,Enc_Miles__20.886,0.001428287
Enc_Badge__3981.0,-0.00652843,,Enc_Badge__5116.0,0.00142476
Enc_Badge__3985.0,0.000339023,,Enc_Badge__4360.0,0.001402744
Enc_Badge__3993.0,0.011825822,,Enc_Badge__4473.0,0.001317962
Enc_Badge__4043.0,0.058765976,,Enc_Badge__3264.0,0.001284247
Enc_Badge__4077.0,0.004024969,,Enc_Badge__4262.0,0.001217316
Enc_Badge__4104.0,0.00441908,,Enc_Badge__4703.0,0.001181516
Enc_Badge__4115.0,-0.018114156,,Enc_Badge__5184.0,0.001179532
Enc_Badge__4124.0,-0.010725215,,Enc_Badge__3111.0,0.001125969
Enc_Badge__4133.0,-0.006643764,,Enc_Miles__21.112,0.001102575
Enc_Badge__4179.0,-0.00214059,,Enc_Miles__34.878,0.001027704
Enc_Badge__4181.0,0.006314077,,Enc_Miles__20.058,0.001004737
Enc_Badge__4187.0,-0.004551128,,Enc_Miles__38.907,0.000980026
Enc_Badge__4200.0,0.000207071,,Enc_Badge__3482.0,0.000956259
Enc_Badge__4214.0,-0.017623127,,Enc_Badge__4478.0,0.000892319
Enc_Badge__4227.0,0.005104142,,Enc_Badge__5178.0,0.000863798
Enc_Badge__4235.0,-0.010796138,,Enc_Badge__4963.0,0.000837605
Enc_Badge__4246.0,-0.020336659,,Enc_Badge__5045.0,0.000799043
Enc_Badge__4250.0,-0.013387656,,Enc_Miles__19.251,0.000695747
Enc_Badge__4253.0,0.035304392,,Enc_Badge__4322.0,0.000681685
Enc_Badge__4262.0,0.001217316,,Enc_Badge__3050.0,0.000671998
Enc_Badge__4272.0,-0.024150342,,Enc_Badge__5170.0,0.000566727
Enc_Badge__4284.0,0.016143566,,Enc_Badge__3274.0,0.000565001
Enc_Badge__4290.0,-0.000818044,,Enc_Badge__4673.0,0.000510203
Enc_Badge__4295.0,0.010635766,,Enc_Badge__4920.0,0.000444577
Enc_Badge__4299.0,0.017769596,,Enc_Badge__4571.0,0.000441398
Enc_Badge__4303.0,0.047542905,,Enc_Miles__1.05,0.00043764
Enc_Badge__4308.0,-0.022767627,,Enc_Badge__5125.0,0.000393904
Enc_Badge__4322.0,0.000681685,,Enc_Badge__4375.0,0.000374019
Enc_Badge__4352.0,-0.050754084,,Enc_Badge__4736.0,0.000358168
Enc_Badge__4355.0,-0.019350342,,Enc_Badge__3985.0,0.000339023
Enc_Badge__4360.0,0.001402744,,Enc_Badge__4888.0,0.000338082
Enc_Badge__4361.0,-0.021300347,,Enc_Badge__4651.0,0.000302513
Enc_Badge__4366.0,-0.00318747,,Enc_Miles__20.486,0.000225107
Enc_Badge__4369.0,0.021017723,,Enc_Badge__4200.0,0.000207071
Enc_Badge__4370.0,-0.000217914,,Enc_Badge__5001.0,0.0000599
Enc_Badge__4371.0,-0.048086106,,Enc_Badge__5099.0,0.0000178
Enc_Badge__4375.0,0.000374019,,Enc_Badge__3158.0,-0.00000794
Enc_Badge__4403.0,0.007837573,,Enc_Badge__4665.0,-0.0000214
Enc_Badge__4419.0,-0.021800885,,Enc_Badge__4745.0,-0.0000257
Enc_Badge__4424.0,0.002183592,,Enc_Badge__3210.0,-0.0000349
Enc_Badge__4425.0,-0.010227201,,Enc_Badge__4679.0,-0.0000436
Enc_Badge__4426.0,0.004599943,,Enc_Badge__4706.0,-0.0000616
Enc_Badge__4441.0,-0.010058002,,Enc_Badge__4749.0,-0.000106736
Enc_Badge__4452.0,-0.004493072,,Enc_Badge__4729.0,-0.000198927
Enc_Badge__4453.0,-0.002276629,,Enc_Badge__4370.0,-0.000217914
Enc_Badge__4465.0,-0.014599251,,Enc_Badge__5115.0,-0.000249096
Enc_Badge__4467.0,0.022943867,,Enc_Badge__3017.0,-0.000317385
Enc_Badge__4472.0,0.002970682,,Enc_Badge__4576.0,-0.000360772
Enc_Badge__4473.0,0.001317962,,Enc_Badge__3618.0,-0.000478109
Enc_Badge__4475.0,-0.048120558,,Enc_Badge__4605.0,-0.000490971
Enc_Badge__4478.0,0.000892319,,Enc_Badge__4993.0,-0.000552584
Enc_Badge__4480.0,-0.027078933,,Enc_Miles__20.578,-0.000565294
Enc_Badge__4487.0,-0.06009524,,Enc_Badge__3282.0,-0.00063305
Enc_Badge__4492.0,0.009116913,,Enc_Badge__3416.0,-0.000771872
Enc_Badge__4493.0,0.001441864,,Enc_Badge__5145.0,-0.000810108
Enc_Badge__4496.0,-0.011960868,,Enc_Badge__4290.0,-0.000818044
Enc_Badge__4500.0,-0.001613234,,Enc_Badge__5159.0,-0.000818496
Enc_Badge__4514.0,0.016288428,,Enc_Badge__3802.0,-0.000856346
Enc_Badge__4516.0,-0.002652221,,Enc_Badge__3004.0,-0.000888202
Enc_Badge__4517.0,0.004246597,,Enc_Badge__3293.0,-0.000899205
Enc_Badge__4519.0,0.004345675,,Enc_Badge__4769.0,-0.000962854
Enc_Badge__4521.0,0.001701204,,Enc_Miles__20.287,-0.00097144
Enc_Badge__4522.0,-0.010151534,,Enc_Badge__4527.0,-0.000975645
Enc_Badge__4523.0,-0.020567908,,Enc_Badge__4793.0,-0.001032019
Enc_Badge__4527.0,-0.000975645,,Enc_Badge__4837.0,-0.001032019
Enc_Badge__4530.0,0.00549923,,Enc_Badge__5151.0,-0.001040791
Enc_Badge__4531.0,-0.015339383,,Enc_Badge__4914.0,-0.001120997
Enc_Badge__4542.0,-0.005928382,,Enc_Badge__5190.0,-0.001232949
Enc_Badge__4543.0,-0.023141104,,Enc_Miles__20.438,-0.001236571
Enc_Badge__4547.0,0.003994882,,Enc_Badge__4630.0,-0.001245543
Enc_Badge__4549.0,-0.01511856,,Enc_Miles__12.521,-0.001326349
Enc_Badge__4550.0,0.009941039,,Enc_Miles__20.874,-0.001342652
Enc_Badge__4554.0,0.021969018,,Enc_Badge__3294.0,-0.001453918
Enc_Badge__4555.0,0.07508609,,Enc_Badge__5078.0,-0.001459067
Enc_Badge__4563.0,0.018666857,,Enc_Badge__4909.0,-0.0015051
Enc_Badge__4564.0,-0.008342302,,Enc_Badge__4828.0,-0.00150617
Enc_Badge__4565.0,0.003482845,,Enc_Badge__5148.0,-0.001520476
Enc_Badge__4567.0,-0.004663166,,Enc_Badge__3948.0,-0.00154805
Enc_Badge__4571.0,0.000441398,,Enc_Miles__23.639,-0.001555262
Enc_Badge__4576.0,-0.000360772,,Enc_Badge__4500.0,-0.001613234
Enc_Badge__4577.0,0.019880348,,Enc_Badge__3223.0,-0.001662914
Enc_Badge__4579.0,-0.004733236,,Enc_Miles__34.171,-0.001668699
Enc_Badge__4585.0,-0.002157201,,Enc_Badge__4647.0,-0.001673371
Enc_Badge__4589.0,-0.010244501,,Enc_Hour__0,-0.001716354
Enc_Badge__4590.0,-0.03512936,,Enc_Badge__3024.0,-0.001788991
Enc_Badge__4591.0,-0.035667186,,Enc_Badge__3465.0,-0.001845251
Enc_Badge__4603.0,0.045844925,,Enc_Badge__4925.0,-0.00186723
Enc_Badge__4605.0,-0.000490971,,Enc_Badge__5070.0,-0.001930374
Enc_Badge__4606.0,-0.004541908,,Enc_Badge__4815.0,-0.001952761
Enc_Badge__4608.0,0.023330994,,Enc_Badge__4950.0,-0.001958657
Enc_Badge__4609.0,-0.026480094,,Enc_Badge__5134.0,-0.001976677
Enc_Badge__4611.0,0.012083741,,Enc_Badge__4960.0,-0.002026433
Enc_Badge__4617.0,0.008541006,,Enc_Badge__5075.0,-0.002053111
Enc_Badge__4624.0,0.013508473,,Enc_Badge__3237.0,-0.002106097
Enc_Badge__4628.0,-0.008881852,,Enc_Badge__4179.0,-0.00214059
Enc_Badge__4630.0,-0.001245543,,Enc_Badge__4585.0,-0.002157201
Enc_Badge__4641.0,0.001459148,,Enc_Badge__4792.0,-0.002207671
Enc_Badge__4644.0,0.027684425,,Enc_Badge__4667.0,-0.00227167
Enc_Badge__4647.0,-0.001673371,,Enc_Miles__4.872,-0.002276287
Enc_Badge__4648.0,-0.01189967,,Enc_Badge__4453.0,-0.002276629
Enc_Badge__4651.0,0.000302513,,Enc_Badge__5161.0,-0.002294124
Enc_Badge__4658.0,0.008278569,,Enc_Miles__35.022,-0.002378883
Enc_Badge__4660.0,0.004300418,,Enc_Badge__5181.0,-0.002407803
Enc_Badge__4665.0,-2.14E-05,,Enc_Badge__4865.0,-0.0025568
Enc_Badge__4666.0,0.023632258,,Enc_Badge__5039.0,-0.00257614
Enc_Badge__4667.0,-0.00227167,,Enc_Badge__3263.0,-0.002617549
Enc_Badge__4672.0,-0.010902371,,Enc_Badge__4516.0,-0.002652221
Enc_Badge__4673.0,0.000510203,,Enc_Miles__35.574,-0.002764902
Enc_Badge__4674.0,-0.004617821,,Enc_Badge__4941.0,-0.002811279
Enc_Badge__4677.0,-0.002900087,,Enc_Badge__4816.0,-0.002819526
Enc_Badge__4678.0,0.004939033,,Enc_Badge__3770.0,-0.0028703
Enc_Badge__4679.0,-4.36E-05,,Enc_Badge__4677.0,-0.002900087
Enc_Badge__4681.0,-0.005424824,,Enc_Badge__3239.0,-0.002949932
Enc_Badge__4682.0,0.05261767,,Enc_Badge__4366.0,-0.00318747
Enc_Badge__4684.0,0.007716322,,Enc_Badge__3619.0,-0.003309878
Enc_Badge__4687.0,-0.018655634,,Enc_Miles__31.848,-0.00333346
Enc_Badge__4688.0,0.023600073,,Enc_Badge__3042.0,-0.003345287
