Block #,0.060788227,,Difference (Minutes),1
Stop Sequence,-0.310014438,,Prev Departure Offset,0.519621572
Latitude,,,Enc_Miles__0.0,0.176793848
Longitude,,,Enc_Stop__2276,0.145874788
Difference (Minutes),1,,Enc_Stop__982,0.142204609
Dwell Time,-0.139268001,,Enc_Stop__1296,0.116657597
Scheduled Run Time,0.017631914,,Enc_Month__2,0.0980516
Actual Run Time,-0.003453688,,Enc_Badge__3474.0,0.088402675
Prev Departure Offset,0.519621572,,Enc_Badge__4227.0,0.086878815
Enc_Hour__0,-0.019374483,,Enc_Badge__4923.0,0.073665827
Enc_Hour__4,-0.005911733,,Enc_Month__1,0.07325721
Enc_Hour__5,-0.022649591,,Block #,0.060788227
Enc_Hour__6,-0.024529629,,Enc_Badge__3738.0,0.059913549
Enc_Hour__7,-0.042102466,,Enc_Miles__0.948,0.059433146
Enc_Hour__8,-0.018503043,,Enc_Miles__12.393,0.05865881
Enc_Hour__9,-0.022878531,,Enc_Badge__3559.0,0.058341841
Enc_Hour__10,-0.020312044,,Enc_Badge__3149.0,0.05565891
Enc_Hour__11,-0.020289424,,Enc_Badge__4603.0,0.052152001
Enc_Hour__12,0.022138533,,Enc_Badge__5080.0,0.047183727
Enc_Hour__13,0.023640644,,Enc_Badge__4716.0,0.046425479
Enc_Hour__14,0.013364834,,Enc_Badge__5130.0,0.045722495
Enc_Hour__15,0.030648318,,Enc_Badge__4655.0,0.043559949
Enc_Hour__16,0.026182468,,Enc_Miles__17.499,0.042745304
Enc_Hour__17,0.000811032,,Enc_Badge__3808.0,0.042707799
Enc_Hour__18,0.012143831,,Enc_Miles__17.04,0.040642328
Enc_Hour__19,0.0164865,,Enc_Miles__20.181,0.040071221
Enc_Hour__20,0.019792092,,Enc_Badge__4740.0,0.037501995
Enc_Hour__21,0.01673121,,Enc_Badge__5096.0,0.037267871
Enc_Hour__22,-0.001427305,,Enc_Badge__4996.0,0.035447826
Enc_Hour__23,-0.018431956,,Enc_Badge__5058.0,0.034974714
Enc_Month__1,0.07325721,,Enc_Badge__4080.0,0.033757563
Enc_Month__2,0.0980516,,Enc_Badge__5064.0,0.032940055
Enc_Month__3,-0.011251043,,Enc_Miles__14.488,0.032859134
Enc_Month__4,-0.036187582,,Enc_Miles__1.03,0.032362398
Enc_Month__5,-0.007487848,,Enc_Day__Saturday,0.031715139
Enc_Month__6,-0.012841815,,Enc_Miles__14.946,0.031562347
Enc_Month__7,-0.029875129,,Enc_Badge__5072.0,0.031502424
Enc_Month__8,-0.023360539,,Enc_Badge__4907.0,0.031497632
Enc_Month__9,-0.022167639,,Enc_Badge__4954.0,0.031468861
Enc_Month__10,0.001547728,,Enc_Hour__15,0.030648318
Enc_Month__11,-0.017665908,,Enc_Badge__4624.0,0.030601454
Enc_Month__12,-0.013675461,,Enc_Miles__23.838,0.029889512
Enc_Day__Friday,0.014452366,,Enc_Badge__4889.0,0.027720672
Enc_Day__Monday,-0.007097797,,Enc_Badge__3572.0,0.027457429
Enc_Day__Saturday,0.031715139,,Enc_Badge__5026.0,0.027270392
Enc_Day__Sunday,-0.007038368,,Enc_Badge__5063.0,0.027107781
Enc_Day__Thursday,0.006363845,,Enc_Badge__4875.0,0.026866324
Enc_Day__Tuesday,-0.008556734,,Enc_Miles__12.92,0.026487505
Enc_Day__Wednesday,-0.024178379,,Enc_Badge__3590.0,0.026411589
Enc_Miles__-0.785,0.001792938,,Enc_Hour__16,0.026182468
Enc_Miles__0.0,0.176793848,,Enc_Badge__5093.0,0.024832022
Enc_Miles__0.57,0.007240766,,Enc_Badge__4742.0,0.024638424
Enc_Miles__0.78,-0.00426525,,Enc_Badge__5041.0,0.024182644
Enc_Miles__0.785,0.011914383,,Enc_Stop__1297,0.024175858
Enc_Miles__0.947,0.005294553,,Enc_Miles__14.419,0.024023354
Enc_Miles__0.948,0.059433146,,Enc_Badge__3320.0,0.023827074
Enc_Miles__1.03,0.032362398,,Enc_Hour__13,0.023640644
Enc_Miles__2.343,0.020067713,,Enc_Badge__5108.0,0.023489458
Enc_Miles__5.886,-0.050967084,,Enc_Miles__21.105,0.023087266
Enc_Miles__5.887,-0.151977878,,Enc_Badge__4948.0,0.022956452
Enc_Miles__6.485,-0.014358415,,Enc_Badge__5129.0,0.022669003
Enc_Miles__7.144,-0.017145115,,Enc_Badge__4955.0,0.022619833
Enc_Miles__8.113,-0.136298273,,Enc_Badge__4793.0,0.022527363
Enc_Miles__8.77,-0.014477244,,Enc_Badge__4492.0,0.022443949
Enc_Miles__8.909,-0.013172608,,Enc_Badge__5003.0,0.022374311
Enc_Miles__9.507,-0.014207433,,Enc_Badge__4749.0,0.022323254
