Block #,0.013667985571995342
Stop Sequence,-0.22245270193170477
Latitude,
Longitude,
Difference (Minutes),0.9999999999999998
Dwell Time,-0.12607549604303608
Scheduled Run Time,0.009719123063350446
Actual Run Time,0.004993660375948339
Prev Departure Offset,0.6128702240126859
Enc_Hour__0,-0.025269358944330092
Enc_Hour__4,-0.020371569643032578
Enc_Hour__5,-0.0434278139838439
Enc_Hour__6,-0.057469792377794406
Enc_Hour__7,-0.05534514701493698
Enc_Hour__8,-0.023227644095236647
Enc_Hour__9,-0.03269423588834861
Enc_Hour__10,-0.03217456903414817
Enc_Hour__11,-0.014239716699337934
Enc_Hour__12,0.023297336395555427
Enc_Hour__13,0.051497792483724464
Enc_Hour__14,0.02466727402955667
Enc_Hour__15,0.04234929630443334
Enc_Hour__16,0.04764967327326394
Enc_Hour__17,0.07310640712472241
Enc_Hour__18,0.05822045281742227
Enc_Hour__19,-0.011588182802267684
Enc_Hour__20,0.004399193096242837
Enc_Hour__21,-0.006403476364030845
Enc_Hour__22,-0.030231251517164423
Enc_Hour__23,-0.045560667991418106
Enc_Month__1,-0.0016672937501593834
Enc_Month__2,-0.015638791989339863
Enc_Month__3,-0.01994317535033894
Enc_Month__4,-0.022843480689137254
Enc_Month__5,-0.04030927122023566
Enc_Month__6,-0.021806884505274123
Enc_Month__7,-0.008143443808613076
Enc_Month__8,0.02774949644795562
Enc_Month__9,0.05509593202532759
Enc_Month__10,0.04362814321241251
Enc_Month__11,0.007873358006966806
Enc_Month__12,-0.009569138219099835
Enc_Day__Friday,0.037918172336586724
Enc_Day__Monday,-0.00839968288692032
Enc_Day__Saturday,0.003905518722512449
Enc_Day__Sunday,-0.051592741148367226
Enc_Day__Thursday,0.012765316594160712
Enc_Day__Tuesday,0.00888002515580464
Enc_Day__Wednesday,-0.012941215735478637
Enc_Miles__-2.343,0.011197277701678944
Enc_Miles__0.0,0.06866340054182735
Enc_Miles__0.57,-0.004385718456030854
Enc_Miles__0.78,-0.011968438684861136
Enc_Miles__0.947,-0.0001227793043226835
Enc_Miles__0.948,0.07558581373323026
Enc_Miles__1.03,-0.0025148200426289686
Enc_Miles__2.343,0.08177317093727211
Enc_Miles__5.886,-0.16514245121798665
Enc_Miles__7.144,-0.019895280865283436
Enc_Miles__8.113,-0.1260349098280234
Enc_Miles__9.507,-0.013552771037993789
Enc_Miles__9.568,-0.03857300725469294
Enc_Miles__10.826,-0.05836414468539352
Enc_Miles__12.304,-0.04871406839791468
Enc_Miles__12.393,0.07358146845712132
Enc_Miles__12.825,-0.01050255398059253
Enc_Miles__12.872,0.02611312666132376
Enc_Miles__12.92,0.025831274827204074
Enc_Miles__13.083,0.014343561102593633
Enc_Miles__13.628,0.03487681415734924
Enc_Miles__13.676,0.006345818257699311
Enc_Miles__13.683,-0.004426050759008054
Enc_Miles__13.762,-0.0050742795101362944
Enc_Miles__14.009,0.01903692734409755
Enc_Miles__14.052,-0.015466985467449323
Enc_Miles__14.122,0.004026307670306986
Enc_Miles__14.183,-0.004848749986418184
Enc_Miles__14.289,-0.0005476569391311323
Enc_Miles__14.419,0.02460056744597547
Enc_Miles__14.488,0.02244984756581202
Enc_Miles__14.946,0.038926525804640594
Enc_Miles__15.446,-0.015590691923294386
Enc_Miles__15.588,0.0034697730878100767
Enc_Miles__16.034,0.025926448216376245
Enc_Miles__16.18,0.013173440604477565
Enc_Miles__16.217,0.030508030089855358
Enc_Miles__16.228,0.03206150824829411
Enc_Miles__16.41,0.026310914965007627
Enc_Miles__16.514,0.004881751825993667
Enc_Miles__16.561,0.011773672302462354
Enc_Miles__16.776,-0.013032809478038622
Enc_Miles__16.912,0.014014550629802718
Enc_Miles__16.917,0.006846411435232673
Enc_Miles__17.04,0.02053021614397345
Enc_Miles__17.259,0.008791379846395433
Enc_Miles__17.499,0.024092967815065675
Enc_Miles__17.543,-0.0028996737076593007
Enc_Miles__17.691,-0.004842159754441429
Enc_Miles__17.742,0.005820454820294744
Enc_Miles__17.815,-0.0008331122979497892
Enc_Miles__17.953,0.0011556244471591266
Enc_Miles__18.075,-0.005350894123554094
Enc_Miles__18.242,0.003477045924160072
Enc_Miles__18.374,-0.0019480763285648615
Enc_Miles__18.478,0.003961165762633788
Enc_Miles__18.769,0.03497041839069467
Enc_Miles__19.191,0.015181480803878475
Enc_Miles__19.525,0.034765403950854576
Enc_Miles__19.67,0.02208911271275847
Enc_Miles__19.794,0.002220266593708108
Enc_Miles__20.052,0.01314572650145384
Enc_Miles__20.181,0.0212915385975749
Enc_Miles__20.708,0.005133724482308495
Enc_Miles__20.715,0.004409257129889455
Enc_Miles__20.822,-0.005584233015259347
Enc_Miles__20.845,-0.004724700852459088
Enc_Miles__21.105,0.002098614832886936
Enc_Miles__21.286,0.03465118931126815
Enc_Miles__21.346,0.006778694889750135
Enc_Miles__21.422,-0.0031869553929273634
Enc_Miles__21.709,-0.005996628218260686
Enc_Miles__21.936,-0.0005187349070703153
Enc_Miles__21.946,0.00394036100504842
Enc_Miles__22.05,-0.00034632306673835464
Enc_Miles__22.12,-0.009822028172765168
Enc_Miles__22.138,0.005860875781503292
Enc_Miles__22.146,0.0002751313541304454
Enc_Miles__22.17,-0.006222815304307736
Enc_Miles__22.336,-0.00014655142786861136
Enc_Miles__22.363,-0.004854028102498315
Enc_Miles__22.376,-0.0037172331483709274
Enc_Miles__22.422,-0.0047510745522584535
Enc_Miles__22.578,0.0009435516319620605
Enc_Miles__22.72,0.004241879019819515
Enc_Miles__22.812,0.003110124447137305
Enc_Miles__22.914,-0.003235933480732945
Enc_Miles__22.945,0.00012437764615060078
Enc_Miles__23.009,0.0030502445308741933
Enc_Miles__23.019,0.006699970007824145
Enc_Miles__23.05,0.01602810381239992
Enc_Miles__23.293,0.0062580693035128795
Enc_Miles__23.311,0.009245616481105464
Enc_Miles__23.37,-0.0036165763120734966
Enc_Miles__23.448,-0.0027331903952754148
Enc_Miles__23.838,0.020713966447932688
Enc_Miles__24.038,-0.00728586550329489
Enc_Miles__24.437,-0.004060739248786357
Enc_Miles__24.978,0.004118697189964295
Enc_Miles__25.674,0.013258443617178425
Enc_Miles__28.294,-0.0010640707473957788
Enc_Miles__29.241,0.021517475112347098
Enc_Miles__30.489,-0.00045073726554262206
Enc_Miles__31.554,-0.00795947632563856
Enc_Miles__39.868,-0.004674353830066805
Enc_Miles__41.814,-0.002797093528132455
Enc_Stop__177,-0.1291104994605824
Enc_Stop__981,0.008608082859319388
Enc_Stop__982,-0.021066487060622696
Enc_Stop__1296,0.17413668959063153
Enc_Stop__1297,-0.008912139535610092
Enc_Stop__2028,-0.21297101468116808
Enc_Stop__2276,0.18603780530416858
Enc_Stop__2289,-0.053230175869815675
Enc_Badge__3001.0,0.0004435776546611907
Enc_Badge__3004.0,-0.010194155961427998
Enc_Badge__3005.0,-0.01847265799425007
Enc_Badge__3007.0,0.0022522823267641058
Enc_Badge__3017.0,0.040999053512169634
Enc_Badge__3030.0,0.01593386166884436
Enc_Badge__3032.0,-0.002125289813645192
Enc_Badge__3044.0,0.0009452927151151337
Enc_Badge__3048.0,0.0011806824056393112
Enc_Badge__3049.0,-0.0056719619399635815
