Enc_Actual_Hour_Depart__11:37:00,-0.002157783,,,Enc_Direciton__280S-1340,0.018268052
Enc_Actual_Hour_Depart__11:38:00,-0.003583279,,,Enc_Miles__21:14:00,0.018091512
Enc_Actual_Hour_Depart__11:39:00,0.001679578,,,Enc_Actual_Hour_Depart__14:01:00,0.018062919
Enc_Actual_Hour_Depart__11:40:00,0.008397998,,,Enc_Direciton__280N-1418,0.018055899
Enc_Actual_Hour_Depart__11:41:00,0.008777354,,,Enc_Direciton__280N-1318,0.018009364
Enc_Actual_Hour_Depart__11:42:00,-0.002151216,,,Enc_Direciton__280N-2000,0.018006885
Enc_Actual_Hour_Depart__11:43:00,-0.001882506,,,Enc_Route_Number__10624,0.017942459
Enc_Actual_Hour_Depart__11:44:00,0.002242661,,,Enc_Month__6/1/2020,0.017877696
Enc_Actual_Hour_Depart__11:45:00,-0.000876791,,,Enc_Actual_Hour_Depart__16:31:00,0.017877008
Enc_Actual_Hour_Depart__11:46:00,0.01710478,,,Enc_Direciton__280N-2121,0.017858055
Enc_Actual_Hour_Depart__11:47:00,0.005077069,,,Enc_Actual_Hour_Depart__16:29:00,0.017767184
Enc_Actual_Hour_Depart__11:48:00,0.000250913,,,Enc_Actual_Hour_Depart__17:41:00,0.017667405
Enc_Actual_Hour_Depart__11:49:00,0.001588949,,,Enc_Month__2/28/2020,0.017642533
Enc_Actual_Hour_Depart__11:50:00,0.003178236,,,Enc_Miles__12:38:00,0.01748773
Enc_Actual_Hour_Depart__11:51:00,0.00018637,,,Enc_Miles__14:44:00,0.017486172
Enc_Actual_Hour_Depart__11:52:00,0.004251896,,,Enc_Actual_Hour_Depart__15:34:00,0.017389214
Enc_Actual_Hour_Depart__11:53:00,0.008260582,,,Enc_Route_Number__10181,0.017378546
Enc_Actual_Hour_Depart__11:54:00,0.005721269,,,Enc_Actual_Hour_Depart__16:32:00,0.017367063
Enc_Actual_Hour_Depart__11:55:00,-0.006847673,,,Enc_Actual_Hour_Depart__17:51:00,0.017334711
Enc_Actual_Hour_Depart__11:56:00,-0.000855413,,,Enc_Miles__15:36:00,0.017326337
Enc_Actual_Hour_Depart__11:57:00,0.003611958,,,Enc_Actual_Hour_Depart__21:17:00,0.017153234
Enc_Actual_Hour_Depart__11:58:00,-0.006297856,,,Enc_Miles__14:04:00,0.01713658
Enc_Actual_Hour_Depart__11:59:00,-0.000948663,,,Enc_Actual_Hour_Depart__11:46:00,0.01710478
Enc_Actual_Hour_Depart__12:00:00,9.96E-05,,,Enc_Actual_Hour_Depart__14:46:00,0.017048725
Enc_Actual_Hour_Depart__12:01:00,0.006238743,,,Enc_Direciton__280N-1315,0.017003456
Enc_Actual_Hour_Depart__12:02:00,0.009729909,,,Enc_Day__Friday,0.016962629
Enc_Actual_Hour_Depart__12:03:00,0.002815047,,,Enc_Miles__13:39:00,0.016931733
Enc_Actual_Hour_Depart__12:04:00,-0.001814903,,,Enc_Actual_Hour_Depart__14:11:00,0.016927253
Enc_Actual_Hour_Depart__12:05:00,-0.004403758,,,Enc_Direciton__280N-1048,0.016868979
Enc_Actual_Hour_Depart__12:06:00,0.005211683,,,Enc_Month__8/1/2020,0.016800768
Enc_Actual_Hour_Depart__12:07:00,0.001021711,,,Enc_Direciton__280S-1745,0.016752093
Enc_Actual_Hour_Depart__12:08:00,0.008051488,,,Enc_Actual_Hour_Depart__17:00:00,0.016707399
Enc_Actual_Hour_Depart__12:09:00,-0.002607595,,,Enc_Block_Number__2384,0.016706945
Enc_Actual_Hour_Depart__12:10:00,-0.000508154,,,Enc_Scheduled_Depart__5,0.016706945
Enc_Actual_Hour_Depart__12:11:00,-0.004094398,,,Enc_Actual_Hour_Depart__16:23:00,0.016603695
Enc_Actual_Hour_Depart__12:12:00,0.005005336,,,Enc_Route_Number__10619,0.016587317
Enc_Actual_Hour_Depart__12:13:00,0.00390468,,,Enc_Actual_Hour_Depart__15:03:00,0.016558582
Enc_Actual_Hour_Depart__12:14:00,0.003845586,,,Enc_Direciton__280N-1518,0.016424684
Enc_Actual_Hour_Depart__12:15:00,-0.001682071,,,Enc_Miles__17:04:00,0.016379107
Enc_Actual_Hour_Depart__12:16:00,-0.009597067,,,Enc_Miles__13:54:00,0.016374216
Enc_Actual_Hour_Depart__12:17:00,-0.002252003,,,Enc_Actual_Hour_Depart__17:54:00,0.016370672
Enc_Actual_Hour_Depart__12:18:00,-0.00831975,,,Enc_Miles__16:52:00,0.016370109
Enc_Actual_Hour_Depart__12:19:00,-0.001061259,,,Enc_Actual_Hour_Depart__17:17:00,0.016283642
Enc_Actual_Hour_Depart__12:20:00,-0.005653053,,,Enc_Actual_Hour_Depart__15:47:00,0.016282474
Enc_Actual_Hour_Depart__12:21:00,0.00564376,,,Enc_Actual_Hour_Depart__16:48:00,0.016233237
Enc_Actual_Hour_Depart__12:22:00,0.005415705,,,Enc_Actual_Hour_Depart__17:30:00,0.016221689
Enc_Actual_Hour_Depart__12:23:00,0.008964695,,,Enc_Actual_Hour_Depart__15:33:00,0.016204184
Enc_Actual_Hour_Depart__12:24:00,0.011147943,,,Enc_Miles__15:22:00,0.016142112
Enc_Actual_Hour_Depart__12:25:00,-0.011711953,,,Enc_Actual_Hour_Depart__15:01:00,0.016125526
Enc_Actual_Hour_Depart__12:26:00,0.003363412,,,Enc_Miles__14:49:00,0.016089208
Enc_Actual_Hour_Depart__12:27:00,0.003272286,,,Enc_Direciton__280N-1015,0.016061711
Enc_Actual_Hour_Depart__12:28:00,0.006932177,,,Enc_Direciton__280N-1215,0.016060841
Enc_Actual_Hour_Depart__12:29:00,0.002105724,,,Enc_Actual_Hour_Depart__15:31:00,0.016023805
Enc_Actual_Hour_Depart__12:30:00,-0.002280878,,,Enc_Actual_Hour_Depart__17:18:00,0.016011481
Enc_Actual_Hour_Depart__12:31:00,-0.00127402,,,Enc_Miles__6:31:00,0.015964426
Enc_Actual_Hour_Depart__12:32:00,0.0064408,,,Enc_Route_Number__10609,0.015946788
Enc_Actual_Hour_Depart__12:33:00,0.009134451,,,Enc_Route_Number__10678,0.015935871
Enc_Actual_Hour_Depart__12:34:00,0.004913736,,,Enc_Actual_Hour_Depart__16:45:00,0.015923707
Enc_Actual_Hour_Depart__12:35:00,0.002208134,,,Enc_Miles__13:58:00,0.015770486
Enc_Actual_Hour_Depart__12:36:00,-0.008255022,,,Enc_Miles__15:28:00,0.015755997
Enc_Actual_Hour_Depart__12:37:00,0.000673138,,,Enc_Actual_Hour_Depart__17:09:00,0.015675023
Enc_Actual_Hour_Depart__12:38:00,-0.001278247,,,Enc_Miles__17:13:00,0.015668535
Enc_Actual_Hour_Depart__12:39:00,0.004065133,,,Enc_Actual_Hour_Depart__15:05:00,0.015658158
Enc_Actual_Hour_Depart__12:40:00,0.000931632,,,Enc_Route_Number__10627,0.015651425
Enc_Actual_Hour_Depart__12:41:00,0.007406954,,,Enc_Miles__15:56:00,0.015646681
Enc_Actual_Hour_Depart__12:42:00,0.003033403,,,Enc_Miles__18:04:00,0.015646121
Enc_Actual_Hour_Depart__12:43:00,0.006438448,,,Enc_Month__1/24/2020,0.015588914
Enc_Actual_Hour_Depart__12:44:00,0.003250608,,,Enc_Direciton__280N-1625,0.015587192
Enc_Actual_Hour_Depart__12:45:00,-0.001379211,,,Enc_Stop__3.316,0.015533707
Enc_Actual_Hour_Depart__12:46:00,0.006725611,,,Enc_Month__6/6/2020,0.015160292
Enc_Actual_Hour_Depart__12:47:00,0.008724904,,,Enc_Stop__13.287,0.015136
Enc_Actual_Hour_Depart__12:48:00,0.002399196,,,Enc_Actual_Hour_Depart__18:29:00,0.015119968
Enc_Actual_Hour_Depart__12:49:00,0.00275706,,,Enc_Actual_Hour_Depart__14:59:00,0.015033241
Enc_Actual_Hour_Depart__12:50:00,0.001125935,,,Enc_Miles__17:00:00,0.014956265
Enc_Actual_Hour_Depart__12:51:00,0.007530676,,,Enc_Actual_Hour_Depart__15:45:00,0.014853052
Enc_Actual_Hour_Depart__12:52:00,-0.00205016,,,Enc_Miles__16:05:00,0.014833155
Enc_Actual_Hour_Depart__12:53:00,0.001290507,,,Enc_Miles__17:06:00,0.014828962
Enc_Actual_Hour_Depart__12:54:00,0.004153643,,,Enc_Actual_Hour_Depart__19:48:00,0.014803952
Enc_Actual_Hour_Depart__12:55:00,0.009303593,,,Enc_Direciton__280N-1548,0.014800436
Enc_Actual_Hour_Depart__12:56:00,0.004685997,,,Enc_Miles__19:16:00,0.014782308
Enc_Actual_Hour_Depart__12:57:00,0.006964877,,,Enc_Miles__16:32:00,0.014751122
